id,attack_cat,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
79105,Normal,2.649551,tcp,-,FIN,12,10,994,792,7.925871,254,252,2753.674316,2152.817627,3,2,236.520818,285.0,15461.58863,445.753656,255,632661696,1512820233,255,0.148717,0.084542,0.064175,83,79,0,0,3,1,2,1,1,1,0,0,0,1,1,0
79106,Normal,1.572355,tcp,-,FIN,58,14,67943,612,45.155196,254,252,339729.875,2895.020508,26,1,26.900578,114.590844,2547.41546,164.887875,255,2651232784,783430897,255,0.258468,0.082671,0.175797,1171,44,0,0,2,1,1,1,1,2,0,0,0,1,3,0
79107,Normal,1.620785,tcp,-,FIN,12,10,3026,844,12.956685,254,252,13692.13086,3751.268799,3,2,147.344097,165.238,8477.40472,272.632094,255,2358197609,1371457138,255,0.219244,0.132974,0.08627,252,84,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79108,Normal,1.338461,tcp,-,FIN,60,16,68023,698,56.034504,254,252,399802.4375,3914.944092,27,1,22.684016,82.73707,2272.115987,103.294883,255,4271371135,3771602869,255,0.230908,0.097403,0.133505,1134,44,0,0,2,1,2,1,1,2,0,0,0,1,3,0
79110,Normal,1.779896,tcp,-,FIN,12,10,994,816,11.798442,254,252,4099.115723,3303.563721,3,2,157.74273,191.581328,9353.39629,312.292281,255,1290747679,642988324,255,0.164005,0.055656,0.108349,83,82,0,0,6,1,1,2,1,1,0,0,0,3,1,0
79112,Normal,3.232677,tcp,-,FIN,58,14,68103,612,21.963221,254,252,165631.1406,1408.12085,26,1,55.254842,240.897156,8416.524389,582.661062,255,3156110088,1557841652,255,0.219641,0.101013,0.118628,1174,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79113,Normal,4.026712,tcp,-,FIN,12,10,1490,824,5.215173,254,252,2713.876709,1474.15564,3,2,362.746273,435.827562,28214.33882,779.447563,255,420193068,732352097,255,0.184013,0.10426,0.079753,124,82,0,0,6,1,2,2,1,4,0,0,0,3,4,0
79114,Normal,2.425313,tcp,-,FIN,60,16,68023,698,30.923844,254,252,220639.5625,2160.545898,27,1,40.564747,157.818672,5453.592928,354.290875,255,2643126449,3022722981,255,0.158492,0.058032,0.10046,1134,44,0,0,2,1,1,1,1,2,0,0,0,2,2,0
79115,Normal,1.462735,tcp,-,FIN,60,14,68023,612,49.906509,254,252,365835.2188,3111.978516,27,1,24.748966,103.690234,2366.426027,132.870578,255,2477411122,2996596126,255,0.180571,0.114753,0.065818,1134,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79118,Normal,2.062563,tcp,-,FIN,10,8,562,354,8.242173,254,252,1962.606812,1202.387573,2,1,229.094111,273.794719,15307.90381,602.874437,255,528752641,189109918,255,0.24112,0.145999,0.095121,56,44,0,0,5,1,1,1,1,2,0,0,0,2,2,0
79119,Normal,4.987942,tcp,-,FIN,12,10,994,816,4.210153,254,252,1462.727417,1178.842896,3,2,445.104733,539.15975,37694.21075,1084.656,255,3558013728,1244058931,255,0.267245,0.135496,0.131749,83,82,0,0,5,1,1,1,1,3,0,0,0,2,3,0
79120,Normal,2.492616,tcp,-,FIN,58,14,68107,612,28.484131,254,252,214820.0938,1826.193848,26,1,43.727737,181.716766,5369.712819,372.927625,255,1689401901,227139868,255,0.261372,0.130295,0.131077,1174,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79121,Normal,2.042155,tcp,-,FIN,12,10,1106,824,10.283255,254,252,3972.274414,2906.733398,3,2,179.405906,214.223328,10329.8417,330.911437,255,856709423,144468429,255,0.201675,0.114138,0.087537,92,82,0,0,5,1,1,1,1,2,0,0,0,3,2,0
79122,Normal,2.06782,tcp,-,FIN,60,14,68023,612,35.302878,254,252,258784.6094,2201.352051,27,1,35.047797,146.683391,3758.095396,263.518969,255,3787797743,3146244341,255,0.274571,0.160467,0.114104,1134,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79123,Normal,2.279749,tcp,-,FIN,10,8,560,354,7.456962,254,252,1768.615845,1087.839111,2,1,247.593556,313.237844,15359.10402,455.250719,255,1965746263,1776839071,255,0.16353,0.087083,0.076447,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0
79124,Normal,1.347381,tcp,-,FIN,60,14,68023,612,54.179182,254,252,397155.6563,3378.406006,27,1,22.831661,94.657078,2195.004075,130.197844,255,2884664054,1274597058,255,0.187478,0.11683,0.070648,1134,44,0,0,2,1,2,1,1,2,0,0,0,1,2,0
79125,Normal,1.756541,tcp,-,FIN,12,10,994,820,11.955314,254,252,4153.617676,3361.151123,3,2,155.121088,182.451219,8897.79904,307.269187,255,605961842,3755580300,255,0.187718,0.114471,0.073247,83,82,0,0,2,1,1,2,1,1,0,0,0,2,1,0
79126,Normal,2.023479,tcp,-,FIN,12,10,994,806,10.378166,254,252,3605.671143,2870.304199,3,2,180.47654,192.214328,9976.2218,334.271125,255,2320276238,773028303,255,0.447646,0.293544,0.154102,83,81,0,0,2,1,1,2,1,1,0,0,0,2,1,0
79127,Normal,1.238546,tcp,-,FIN,60,14,68023,612,58.940079,254,252,432055.0,3675.277344,27,1,20.189593,87.260383,1947.961369,109.513578,255,208744408,3470179492,255,0.199329,0.104152,0.095177,1134,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0
79128,Normal,3.823698,tcp,-,FIN,58,16,68107,698,19.091466,254,252,140038.25,1370.401123,26,1,67.065105,246.206328,8557.26157,461.216531,255,4289591719,2747761530,255,0.309999,0.130594,0.179405,1174,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79131,Normal,2.480418,tcp,-,FIN,36,14,34706,1018,19.754735,254,252,108826.8203,3051.098633,15,2,72.950149,179.997078,7186.528438,241.414297,255,3234559397,3805667439,255,0.212959,0.140455,0.072504,964,73,0,0,7,1,5,1,1,5,0,0,0,5,5,0
79132,Normal,1.480962,tcp,-,FIN,58,14,67943,612,47.94181,254,252,360695.2813,3073.677734,26,1,24.852438,108.414234,2368.748088,130.775961,255,1049839046,1805208922,255,0.189526,0.071575,0.117951,1171,44,0,0,3,1,2,2,2,3,0,0,0,2,4,0
79133,Normal,1.480962,tcp,-,FIN,58,14,67943,612,47.94181,254,252,360695.2813,3073.677734,26,1,24.852438,108.414234,2368.748088,130.775961,255,1049839046,1805208922,255,0.189526,0.071575,0.117951,1171,44,0,0,3,1,2,2,2,3,0,0,0,2,4,0
79134,Normal,2.438815,tcp,ftp,FIN,14,12,694,682,10.25088,254,252,2115.781494,2053.456299,4,4,183.588841,208.731266,12853.4008,379.845344,255,3001141640,1601847155,255,0.262988,0.14277,0.120218,50,57,0,0,2,1,1,1,1,1,0,0,0,1,1,0
79135,Normal,1.307249,tcp,-,FIN,12,10,994,838,16.06427,254,252,5581.186523,4620.390137,3,2,118.805815,134.313891,7349.374887,178.605,255,4264734585,3926240662,255,0.189211,0.098423,0.090788,83,84,0,0,7,1,1,1,1,1,0,0,0,2,1,0
79136,Normal,2.381693,tcp,-,FIN,58,16,67943,698,30.650467,254,252,224284.1719,2200.115723,26,1,41.274561,153.340734,4626.457748,232.749844,255,1637165097,1841798464,255,0.197249,0.081577,0.115672,1171,44,0,0,3,1,1,1,1,3,0,0,0,1,4,0
79137,Normal,1.243686,tcp,-,FIN,12,8,994,698,15.277169,254,252,5866.432617,3930.252686,3,2,109.685088,160.559281,5702.980518,208.467359,255,3413673145,1270701492,255,0.243421,0.119768,0.123653,83,87,0,0,3,1,4,1,1,3,0,0,0,3,2,0
79138,Normal,0.746421,tcp,-,FIN,34,10,34210,440,57.608241,254,252,355874.25,4244.253906,14,1,22.594181,71.277664,1970.738357,105.044891,255,3573497846,3894509746,255,0.223683,0.104919,0.118764,1006,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0
79139,Normal,2.434336,tcp,-,FIN,12,10,3026,844,8.626583,254,252,9116.244141,2497.601074,3,2,221.290818,257.296328,13897.49913,382.384719,255,2264046145,2050378719,255,0.228849,0.11866,0.110189,252,84,0,0,3,1,1,1,1,2,0,0,0,1,2,0
79140,Normal,2.973835,tcp,-,FIN,12,10,994,848,7.061589,254,252,2453.397705,2055.258545,3,2,270.324733,318.079437,16304.77975,447.340031,255,611054691,791909187,255,0.208614,0.111112,0.097502,83,85,0,0,2,1,1,1,1,1,0,0,0,1,1,0
79141,Normal,1.547547,tcp,-,FIN,34,12,34210,526,29.078277,254,252,171647.125,2496.854736,14,1,46.891787,129.256453,4269.83785,170.532359,255,390587861,2157559417,255,0.275415,0.125721,0.149694,1006,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0
79142,Normal,1.244617,tcp,-,FIN,12,10,1490,828,16.872661,254,252,8780.210938,4795.049316,3,2,106.855638,130.658555,6556.161388,178.058406,255,261021266,70179695,255,0.120317,0.068689,0.051628,124,83,0,0,2,1,1,1,1,1,0,0,0,1,2,0
79143,Normal,2.020131,tcp,-,FIN,34,10,34210,440,21.285747,254,252,131492.4531,1568.215088,14,1,61.187,213.557672,6240.970897,322.301719,255,641774004,3683028770,255,0.19361,0.098104,0.095506,1006,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0
79144,Normal,2.189435,tcp,-,FIN,60,14,68185,612,33.341935,254,252,244991.0625,2079.075195,27,1,35.783762,158.774844,5096.893665,337.986938,255,2930365152,4178333682,255,0.193671,0.125353,0.068318,1136,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79146,Normal,2.04897,tcp,-,FIN,10,8,556,354,8.296852,254,252,1956.104736,1210.364258,2,1,222.989333,279.882844,15030.56898,385.694625,255,1523097368,3823102655,255,0.196137,0.089787,0.10635,56,44,0,0,4,1,3,2,2,3,0,0,0,4,3,0
79147,Normal,3.038334,tcp,-,FIN,12,10,1106,860,6.911683,254,252,2669.884277,2037.958984,3,2,269.814818,313.654875,16485.86351,517.268563,255,3705727114,1928698878,255,0.337064,0.215437,0.121627,92,86,0,0,4,1,3,1,1,3,0,0,0,4,3,0
79148,Normal,2.04897,tcp,-,FIN,10,8,556,354,8.296852,254,252,1956.104736,1210.364258,2,1,222.989333,279.882844,15030.56898,385.694625,255,1523097368,3823102655,255,0.196137,0.089787,0.10635,56,44,0,0,4,1,3,2,2,3,0,0,0,4,3,0
79151,Normal,1.041007,tcp,-,FIN,10,6,554,268,14.409124,254,252,3834.748291,1721.410034,2,1,106.517111,179.618797,5502.390793,269.167219,255,4117665702,602127407,255,0.189896,0.142908,0.046988,55,45,0,0,6,1,3,2,2,3,0,0,0,5,3,0
79153,Normal,1.041007,tcp,-,FIN,10,6,554,268,14.409124,254,252,3834.748291,1721.410034,2,1,106.517111,179.618797,5502.390793,269.167219,255,4117665702,602127407,255,0.189896,0.142908,0.046988,55,45,0,0,6,1,3,2,2,3,0,0,0,5,3,0
79154,Normal,1.760474,tcp,-,FIN,12,10,994,842,11.928606,254,252,4144.338379,3444.526855,3,2,159.931182,187.661781,9510.545413,365.845031,255,4056040854,3585464035,255,0.15045,0.07151,0.07894,83,84,0,0,6,1,3,2,1,3,0,0,0,5,3,0
79158,Normal,1.671423,tcp,-,FIN,60,16,68191,698,44.871946,254,252,320948.0938,3135.053223,27,1,28.329203,97.495,2987.658199,125.371695,255,2352948212,3573129134,255,0.190589,0.132733,0.057856,1137,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79160,Normal,2.922671,tcp,-,FIN,12,10,990,792,7.185208,254,252,2485.397705,1951.639404,3,2,263.79792,304.751562,16578.86593,502.989937,255,256886670,1134262709,255,0.307419,0.179898,0.127521,83,79,0,0,5,1,2,2,1,4,0,0,0,3,4,0
79162,Normal,1.306108,tcp,-,FIN,10,8,550,354,13.015769,254,252,3031.908447,1898.770996,2,1,139.246667,175.387578,9107.054814,248.396609,255,2109898658,113946171,255,0.168792,0.078386,0.090406,55,44,0,0,5,1,2,1,1,4,0,0,0,3,4,0
79163,Normal,1.194004,tcp,-,FIN,34,10,34210,440,36.013278,254,252,222471.6094,2653.257324,14,1,36.152243,113.654445,3122.437431,161.851438,255,2825318811,3801956074,255,0.311851,0.171105,0.140746,1006,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79165,Normal,1.44411,tcp,-,FIN,34,12,34210,526,31.16106,254,252,183941.6563,2675.696289,14,1,43.73091,123.04418,3941.756096,197.462625,255,3361493361,2622192389,255,0.227809,0.090615,0.137194,1006,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79166,Normal,1.56951,tcp,ftp,FIN,14,12,756,682,15.928538,254,252,3578.186768,3190.804688,4,4,117.858228,132.555547,6163.705636,158.990453,255,673640998,4179487802,255,0.254685,0.111395,0.14329,54,57,0,0,1,1,2,1,1,2,0,0,0,2,1,0
79168,Normal,1.335121,tcp,-,FIN,12,10,994,782,15.728911,254,252,5464.672852,4218.344238,3,2,115.598092,134.889891,6184.809618,200.607328,255,3701237481,3315676879,255,0.223936,0.121109,0.102827,83,78,0,0,3,1,1,2,1,2,0,0,0,2,2,0
79169,Normal,1.470514,tcp,-,FIN,34,10,34210,440,29.241475,254,252,180638.875,2154.348633,14,1,42.02803,155.315438,4555.038691,279.9135,255,1074358027,272654163,255,0.178855,0.072672,0.106183,1006,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0
79170,Normal,1.980594,tcp,-,FIN,14,10,1076,828,11.612678,254,252,4039.192139,3013.237305,3,2,147.204149,210.811328,9431.736887,326.067938,255,3341029307,1010214748,255,0.178652,0.083291,0.095361,77,83,0,0,3,1,2,1,1,2,0,0,0,1,3,0
79171,Normal,1.507771,tcp,-,FIN,10,8,546,354,11.274922,254,252,2610.476074,1644.812134,2,1,164.236889,201.647859,9469.751256,359.346437,255,104476195,2927185936,255,0.178522,0.096233,0.082289,55,44,0,0,3,1,1,1,1,2,0,0,0,1,3,0
79173,Normal,0.649811,tcp,-,FIN,20,8,17266,354,41.550541,254,252,201941.7813,3816.494141,7,1,32.793842,80.735711,2369.714742,122.334586,255,473729693,4157489536,255,0.17067,0.084658,0.086012,863,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0
79176,Normal,2.140372,tcp,-,FIN,14,10,1576,838,10.745795,254,252,5471.945801,2821.939209,3,2,158.422308,213.621891,10905.55315,275.235469,255,4174136784,2350548851,255,0.37828,0.217773,0.160507,113,84,0,0,4,1,1,1,1,3,0,0,0,1,3,0
79177,Normal,1.776108,tcp,-,FIN,10,8,544,354,9.57149,254,252,2207.072998,1396.311523,2,1,197.228889,239.848281,12271.78058,334.879625,255,3509136485,583251763,255,0.201069,0.097161,0.103908,54,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0
79180,Normal,1.632278,tcp,-,FIN,20,8,17266,354,16.5413,254,252,80393.17188,1519.349121,7,1,84.541262,220.189719,7183.340508,396.677906,255,1566610946,231159401,255,0.259188,0.090941,0.168247,863,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79181,Normal,1.604395,tcp,-,FIN,12,10,1106,840,13.089046,254,252,5056.111328,3769.645264,3,2,145.854085,168.818219,8101.501138,253.339234,255,99122420,1592308622,255,0.180072,0.084351,0.095721,92,84,0,0,4,1,1,1,1,3,0,0,0,1,3,0
79182,Normal,1.194908,tcp,-,FIN,20,8,17266,354,22.595881,254,252,109819.3281,2075.473633,7,1,60.715894,153.074422,5427.111116,206.486844,255,1738258174,3994732563,255,0.169402,0.123384,0.046018,863,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79183,Normal,1.67081,tcp,ftp,FIN,14,12,756,682,14.962803,254,252,3361.243896,2997.348633,4,4,128.450697,145.998359,7082.230857,187.921047,255,2055846672,4256325105,255,0.157047,0.064819,0.092228,54,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79184,Normal,1.554558,tcp,-,FIN,12,10,1170,842,13.508663,254,252,5521.82666,3900.787109,3,2,139.46346,160.884562,8337.040316,266.152969,255,311084525,4122293619,255,0.175883,0.106588,0.069295,98,84,0,0,6,1,1,1,1,3,0,0,0,1,3,0
79185,Normal,0.704632,tcp,-,FIN,20,8,17266,354,38.317875,254,252,186230.5469,3519.567627,7,1,35.134211,88.422,2755.907954,133.705875,255,542034078,2415002235,255,0.209175,0.085669,0.123506,863,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79186,Normal,1.096134,tcp,-,FIN,12,10,1018,838,19.158243,254,252,6816.685059,5510.275391,3,2,97.043089,108.193,5737.554683,168.722703,255,2466815531,3077300840,255,0.219707,0.122392,0.097315,85,84,0,0,3,1,2,1,1,2,0,0,0,2,2,0
79187,Normal,1.306395,tcp,-,FIN,10,8,538,354,13.012909,254,252,2970.005127,1898.35376,2,1,141.753444,176.006141,8301.704243,258.835906,255,355511551,1517774266,255,0.2133,0.074351,0.138949,54,44,0,0,3,1,2,1,1,2,0,0,0,2,2,0
79188,Normal,1.001571,tcp,-,FIN,20,8,17266,354,26.957648,254,252,131018.1641,2476.109863,7,1,48.467947,131.604719,3915.044859,235.070172,255,3888020318,491699591,255,0.177096,0.080329,0.096767,863,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79189,Normal,1.045155,tcp,-,FIN,20,8,17266,354,25.833488,254,252,125554.5781,2372.85376,7,1,53.012368,135.474578,4078.280736,222.468484,255,3078194494,2663773293,255,0.273073,0.096824,0.176249,863,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79190,Normal,1.885458,tcp,ftp,FIN,14,14,756,768,14.320128,254,252,2978.58667,3029.502686,4,4,141.103154,136.478844,7740.801405,190.856094,255,2640608647,1474201344,255,0.229667,0.111227,0.11844,54,55,0,0,2,1,1,1,1,3,0,0,0,1,2,0
79197,Normal,1.791153,tcp,ftp,FIN,14,12,756,682,13.95749,254,252,3135.410645,2795.964355,4,4,137.712,151.347094,7597.83039,216.258281,255,1330502735,793842580,255,0.271571,0.126326,0.145245,54,57,0,0,1,1,1,1,1,1,0,0,0,2,1,0
79201,Normal,0.909927,tcp,-,FIN,10,8,534,354,18.682817,254,252,4228.910645,2725.493408,2,1,97.448889,118.571711,5317.846199,192.550312,255,3784212916,3312121349,255,0.160942,0.079916,0.081026,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0
79202,Normal,2.338655,tcp,ftp,FIN,14,12,756,682,10.689905,254,252,2401.380371,2141.401855,4,4,172.936615,225.802703,11499.51315,336.390781,255,1738976739,2236248604,255,0.1578,0.080625,0.077175,54,57,0,0,1,1,2,1,1,1,0,0,0,1,1,0
79206,Normal,2.462238,tcp,-,FIN,12,10,1018,850,8.528826,254,252,3034.637451,2485.543457,3,2,220.317551,267.556781,15620.51826,605.042312,255,402329131,3347408172,255,0.212179,0.054218,0.157961,85,85,0,0,3,1,1,1,1,2,0,0,0,1,2,0
79208,Normal,2.519316,tcp,-,FIN,10,8,532,354,6.747863,254,252,1521.047852,984.394165,2,1,279.815333,346.267844,20367.68028,782.378063,255,1624476524,2450782738,255,0.185904,0.09544,0.090464,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0
79209,Normal,1.726043,tcp,http,FIN,58,14,68111,612,41.134549,254,252,310244.875,2637.246094,26,1,28.379807,123.083156,2909.99502,169.675344,255,4209078787,2858585289,255,0.20235,0.125953,0.076397,1174,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0
79211,Normal,0.898965,tcp,-,FIN,14,6,8834,268,21.135417,254,252,72999.50781,1993.403564,4,1,63.538537,159.686797,3888.203698,236.690516,255,819020167,4224601039,255,0.20884,0.100522,0.108318,631,45,0,0,7,1,1,1,1,5,0,0,0,2,5,0
79213,Normal,1.951044,tcp,ftp,FIN,14,12,756,682,12.813653,254,252,2878.458984,2566.831055,4,4,145.78538,167.543734,9330.143809,253.066328,255,499758657,3447979072,255,0.19634,0.108062,0.088278,54,57,0,0,1,1,1,1,1,1,0,0,0,2,1,0
79214,Normal,1.22273,tcp,-,FIN,10,8,530,354,13.903314,254,252,3120.88501,2028.248169,2,1,132.159778,157.612578,7345.656288,324.196031,255,1059000454,1015720835,255,0.209109,0.119439,0.08967,53,44,0,0,5,1,2,1,1,3,0,0,0,3,4,0
79215,Normal,1.386713,tcp,-,FIN,12,10,1362,792,15.143724,254,252,7205.52832,4113.324219,3,2,122.88046,144.149563,6953.153829,268.624375,255,1474795341,3821264328,255,0.163809,0.089361,0.074448,114,79,0,0,5,1,2,2,1,3,0,0,0,3,4,0
79216,Normal,1.545839,tcp,http,FIN,60,14,68191,612,47.223548,254,252,347021.9063,2944.679443,27,1,25.599576,105.731922,2444.967094,141.502734,255,1735237684,379538392,255,0.275842,0.171318,0.104524,1137,44,0,0,3,1,1,2,1,2,0,0,0,2,2,0
79217,Normal,1.132721,tcp,-,FIN,14,6,8834,268,16.773769,254,252,57934.83203,1582.03125,4,1,83.837847,213.861203,5800.714581,369.903344,255,2090311345,50477787,255,0.179583,0.063414,0.116169,631,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79218,Normal,1.573778,tcp,-,FIN,10,8,528,354,10.802032,254,252,2419.655029,1575.825806,2,1,174.864222,212.291,10233.96766,431.999,255,3921365005,879545926,255,0.174767,0.086445,0.088322,53,44,0,0,5,1,2,1,1,3,0,0,0,1,4,0
79219,Normal,1.260239,tcp,-,FIN,14,8,8834,354,16.663506,254,252,52072.66406,1967.880737,4,1,92.404151,160.415859,6206.035621,254.585563,255,2515021602,3641698489,255,0.246036,0.137319,0.108717,631,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0
79220,Normal,1.565388,tcp,ftp,FIN,14,12,756,682,15.970482,254,252,3587.609131,3199.207031,4,4,118.721998,134.138813,5885.050436,154.326453,255,304856762,2569001487,255,0.19633,0.089857,0.106473,54,57,0,0,2,1,2,1,1,2,0,0,0,1,2,0
79221,Normal,1.405342,tcp,-,FIN,12,10,1362,794,14.942982,254,252,7110.013184,4070.183594,3,2,123.784551,149.931563,6836.610616,256.084609,255,4169943466,1594896483,255,0.184754,0.055957,0.128797,114,79,0,0,5,1,1,1,1,3,0,0,0,1,3,0
79222,Normal,1.594653,tcp,-,FIN,10,8,526,354,10.660626,254,252,2377.946777,1555.197266,2,1,174.087111,214.746281,9794.059767,345.706187,255,1899976440,1335960491,255,0.196085,0.091422,0.104663,53,44,0,0,5,1,1,1,1,3,0,0,0,3,3,0
79223,Normal,1.291612,tcp,http,FIN,58,14,68111,612,54.970067,254,252,414595.0938,3524.278076,26,1,22.658123,93.479695,2196.440643,126.0995,255,3646357864,3045303790,255,0.15336,0.076375,0.076985,1174,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0
79224,Normal,0.743517,tcp,-,FIN,14,8,8834,354,28.244143,254,252,88261.60156,3335.498779,4,1,57.088925,92.145289,3817.14804,146.207547,255,3261502326,182266393,255,0.182275,0.09849,0.083785,631,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0
79225,Normal,1.785397,tcp,ftp,FIN,24,14,17476,768,20.723682,254,252,75044.375,3199.28833,9,4,75.472652,126.581922,5592.142546,177.999375,255,2371410508,3731127757,255,0.23097,0.139826,0.091144,728,55,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79226,Normal,1.891827,tcp,-,FIN,12,10,1234,816,11.100381,254,252,4786.907227,3108.106689,3,2,171.916097,194.598891,9518.121868,322.025531,255,1422751137,239642879,255,0.297637,0.140434,0.157203,103,82,0,0,5,1,1,1,1,3,0,0,0,1,3,0
79228,Normal,2.675874,tcp,ftp,FIN,14,12,2740,682,9.342742,254,252,7608.729004,1871.538086,4,4,203.487005,257.630406,14629.90634,458.994781,255,2942088157,3943291906,255,0.22384,0.099566,0.124274,196,57,0,0,1,1,1,1,1,1,0,0,0,3,1,0
79229,Normal,2.651193,tcp,-,FIN,10,8,524,354,6.412208,254,252,1424.264526,935.427979,2,1,294.467444,365.839156,19390.93521,710.405188,255,2826374150,345894247,255,0.183026,0.09031,0.092716,52,44,0,0,4,1,2,2,2,3,0,0,0,2,3,0
79230,Normal,1.77944,tcp,-,FIN,58,14,68115,612,39.900192,254,252,300953.0938,2558.108154,26,1,31.21593,129.152844,3201.132086,223.041359,255,1323158705,1386346186,255,0.176658,0.100448,0.07621,1174,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0
79231,Normal,2.651193,tcp,-,FIN,10,8,524,354,6.412208,254,252,1424.264526,935.427979,2,1,294.467444,365.839156,19390.93521,710.405188,255,2826374150,345894247,255,0.183026,0.09031,0.092716,52,44,0,0,4,1,2,2,2,3,0,0,0,2,3,0
79232,Normal,0.994783,tcp,-,FIN,14,8,8834,354,21.110132,254,252,65968.15625,2493.006104,4,1,76.438536,126.756,4970.432256,208.730703,255,1964798361,1601427000,255,0.275647,0.107482,0.168165,631,44,0,0,3,1,2,1,1,3,0,0,0,1,4,0
79235,Normal,2.418515,tcp,-,FIN,12,10,990,798,8.683014,254,252,3003.496094,2378.318848,3,2,211.481457,260.188328,12643.14457,474.57275,255,203862080,746481370,255,0.275075,0.076816,0.198259,83,80,0,0,3,1,1,1,1,1,0,0,0,1,1,0
79237,Normal,0.74804,tcp,-,FIN,14,6,8834,268,25.399711,254,252,87727.92969,2395.59375,4,1,55.113383,131.208797,3561.373998,211.383859,255,358214776,3924397021,255,0.184066,0.091987,0.092079,631,45,0,0,4,1,1,1,1,5,0,0,0,1,4,0
79239,Normal,1.506664,tcp,-,FIN,10,8,522,354,11.283206,254,252,2495.57959,1646.02063,2,1,167.407111,203.149859,10349.49663,301.752437,255,1390670527,142770592,255,0.156873,0.057788,0.099085,52,44,0,0,4,1,1,1,1,3,0,0,0,2,2,0
79241,Normal,2.2287,tcp,-,FIN,12,10,990,802,9.422534,254,252,3259.299316,2591.645508,3,2,199.575994,238.720328,14858.63004,372.881719,255,368030621,4198386089,255,0.197423,0.080212,0.117211,83,80,0,0,4,1,1,1,1,3,0,0,0,1,2,0
79243,Normal,1.057157,tcp,-,FIN,14,8,8834,354,19.864598,254,252,62075.92578,2345.914551,4,1,77.389849,137.405859,5908.103116,190.865484,255,64525881,3475801642,255,0.180432,0.095313,0.085119,631,44,0,0,4,1,2,1,1,4,0,0,0,2,4,0
79247,Normal,2.736832,tcp,ftp,FIN,16,12,1034,682,9.865421,254,252,2835.395264,1829.853027,4,4,182.384669,234.391734,10979.13527,340.498281,255,753676112,4057787512,255,0.277192,0.158519,0.118673,65,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79248,Normal,2.111245,tcp,-,FIN,12,10,990,858,9.946738,254,252,3440.624023,2929.077393,3,2,181.154551,220.725672,10737.33207,282.017594,255,2535257247,4210227696,255,0.226575,0.124713,0.101862,83,86,0,0,6,1,2,3,1,5,0,0,0,3,4,0
79249,Normal,1.570258,tcp,-,FIN,12,8,4658,354,12.099922,254,252,21754.38672,1579.358276,3,1,136.562267,208.153859,9197.37855,278.719031,255,2838988129,3553671548,255,0.228872,0.113172,0.1157,388,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
79250,Normal,1.279453,tcp,http,FIN,60,16,68193,698,58.618799,254,252,419285.4063,4095.5,27,1,21.089152,77.871867,2043.441597,96.228492,255,2892904342,503791340,255,0.210108,0.111366,0.098742,1137,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
79253,Normal,2.031422,tcp,ftp,FIN,14,12,756,682,12.306651,254,252,2764.566162,2465.268311,4,4,156.263231,172.872547,8712.245462,223.134703,255,3285900311,3544985675,255,0.193907,0.129141,0.064766,54,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0
